user_id,item_id,rating,timestamp,recommended
5,442,1,879198898,0
828,355,2,891035437,0
276,561,2,874792745,0
234,1075,3,892335797,1
662,275,4,880571006,1
437,415,4,880143591,1
784,750,5,891386988,1
86,289,3,879570366,1
363,496,4,891494563,1
125,270,4,881357122,1
758,1007,5,880672727,1
243,468,3,879988298,1
350,211,2,882347466,0
292,156,5,881105516,1
751,305,2,887134730,0
669,523,4,891260638,1
862,91,5,879304762,1
436,1135,4,887771022,1
244,157,4,880604119,1
806,485,5,882388381,1
937,258,4,876762200,1
455,550,4,879112700,1
783,307,5,884326506,1
38,216,5,892430486,1
480,504,4,891208822,1
868,265,3,877108302,1
788,187,4,880867933,1
561,1069,4,885808053,1
303,577,3,879544340,1
593,288,4,877728878,1
447,70,3,878856483,1
296,427,5,884198772,1
327,87,3,887818620,1
567,340,3,882426300,1
190,685,3,891033725,1
13,480,3,881515193,1
851,333,5,890862741,1
573,192,4,885844535,1
278,258,3,891295099,1
506,568,5,889979761,1
90,1205,3,891383687,1
927,571,3,879196853,1
49,569,3,888067482,1
650,657,4,891372339,1
447,50,5,878854552,1
539,483,5,879788101,1
721,1025,3,877138200,1
417,293,4,879646123,1
717,281,4,884642958,1
507,323,5,889964809,1
22,511,4,878887983,1
279,1240,1,892174404,0
170,300,5,884103732,1
788,363,2,880871088,0
533,221,3,888844601,1
254,99,3,886473254,1
56,173,4,892737191,1
689,596,3,876676134,1
13,836,2,882139746,0
248,121,2,884536206,0
391,48,4,877399171,1
11,39,3,891905824,1
332,1047,3,887938652,1
330,470,5,876546267,1
618,90,1,891309351,0
328,65,4,885046912,1
389,780,3,880614316,1
194,70,3,879522324,1
251,480,5,886271733,1
592,1276,1,882609057,0
326,429,5,879875175,1
122,1119,3,879270769,1
755,879,4,882569844,1
698,174,3,886367337,1
868,589,4,877106421,1
293,479,4,888905923,1
472,418,3,875980120,1
890,50,5,882405807,1
900,284,2,877833287,0
198,447,4,884209188,1
350,258,3,882347465,1
655,576,2,888893313,0
450,729,4,887139517,1
417,518,5,879647604,1
40,750,3,889041523,1
504,44,4,887838846,1
27,9,4,891542942,1
235,512,5,889656044,1
28,588,3,881957425,1
246,425,5,884921918,1
62,702,2,879376079,0
387,508,4,886479690,1
882,662,3,879879807,1
222,22,5,878183285,1
378,215,4,880055336,1
95,173,5,879198547,1
880,734,3,880175240,1
30,1013,3,875060334,1
843,542,2,879448392,0
209,898,3,883460304,1
354,257,3,891216735,1
617,498,3,883788955,1
315,202,3,879821037,1
866,340,2,891221165,0
30,164,4,875060217,1
686,176,3,879545413,1
374,147,3,880392747,1
749,291,4,878848137,1
417,51,3,879648526,1
268,124,4,875742499,1
476,1271,2,883364433,0
418,899,5,891282706,1
608,603,5,880403537,1
491,684,5,891189575,1
274,117,4,878945264,1
181,597,3,878963276,1
784,898,4,891387895,1
1,189,3,888732928,1
724,266,1,883758119,0
561,218,3,885810000,1
65,427,5,879216734,1
351,1316,4,883356883,1
152,294,4,880149098,1
13,398,2,882398410,0
38,105,3,892434217,1
491,258,4,891189815,1
863,346,5,889288911,1
586,160,4,884066360,1
488,300,4,891293606,1
268,135,4,875309583,1
618,746,2,891308946,0
655,1046,3,887430779,1
328,331,4,885045085,1
586,228,3,884061459,1
377,268,3,891295937,1
321,519,4,879441336,1
896,164,4,887159321,1
16,228,5,877720733,1
790,214,3,885156618,1
57,472,1,883697253,0
314,328,4,877885887,1
704,173,4,891397058,1
567,615,4,882425932,1
887,969,5,881379954,1
847,527,2,878939536,0
870,315,2,883876178,0
344,487,5,884900791,1
916,356,3,880845722,1
538,4,3,877107726,1
78,25,3,879633785,1
200,831,4,891825565,1
442,342,2,883388147,0
866,319,4,891221302,1
788,141,3,880869984,1
752,995,4,891208261,1
1,211,3,878541970,1
816,300,4,891710724,1
47,302,5,879439040,1
903,346,3,891380391,1
157,748,2,886890015,0
7,586,3,891354639,1
43,111,4,883955745,1
543,302,4,887912238,1
14,845,3,880929564,1
290,208,3,880475245,1
409,709,4,881108496,1
113,327,5,875076987,1
6,466,4,883602422,1
655,536,3,887650512,1
99,741,3,885678886,1
519,325,1,883248535,0
514,715,4,876067592,1
429,192,3,882385612,1
458,169,5,886396390,1
13,885,1,886302334,0
293,1046,1,888907061,0
805,4,2,881694798,0
43,546,4,875975613,1
733,287,3,879535129,1
562,66,1,879195927,0
896,4,3,887159173,1
353,327,2,891402443,0
566,77,4,881651183,1
350,179,5,882347653,1
13,87,5,882398814,1
15,749,1,879455311,0
864,399,4,888893088,1
239,81,3,889179808,1
504,132,5,887838815,1
254,151,2,886474396,0
13,691,4,889316404,1
791,301,3,879448035,1
429,188,4,882386566,1
67,123,4,875379322,1
641,657,4,879370062,1
861,116,4,881274739,1
398,684,4,875908134,1
87,585,4,879877008,1
158,96,4,880134332,1
527,19,3,879456611,1
732,289,3,882590201,1
715,70,3,875964105,1
256,235,3,882153668,1
276,301,4,877584219,1
128,419,3,879967268,1
222,38,2,878185102,0
387,567,2,886481737,0
867,1065,5,880078424,1
273,305,4,891292905,1
389,99,5,880087832,1
389,42,4,879991147,1
385,87,3,879441942,1
885,423,4,885714136,1
222,142,2,878183984,0
45,1061,2,881016056,0
537,129,3,886029889,1
887,25,2,881378537,0
290,720,3,880475695,1
518,125,5,876823645,1
497,1052,2,879309869,0
185,302,4,883526267,1
323,245,2,878739084,0
280,173,3,891700453,1
825,289,1,882109193,0
479,154,3,889126007,1
156,772,3,888185947,1
854,924,4,882812314,1
421,879,4,892241274,1
430,628,3,877225832,1
498,238,4,881957195,1
70,655,4,884150153,1
698,603,4,886366770,1
568,612,3,877907720,1
437,507,5,880140015,1
393,100,1,887744053,0
749,527,4,878847364,1
677,14,1,889399265,0
606,959,5,880927128,1
919,31,3,875373416,1
295,736,5,879966498,1
889,483,4,880178183,1
379,644,5,880961648,1
663,603,4,889493540,1
272,521,5,879454977,1
536,648,3,882359678,1
197,289,4,891409422,1
276,94,2,882659602,0
551,54,3,892784093,1
521,291,1,885254166,0
92,117,4,875640214,1
560,508,3,879976502,1
734,604,4,891023086,1
515,750,2,887658782,0
880,876,4,892958376,1
759,220,5,875227904,1
363,226,1,891497015,0
422,773,3,879744183,1
107,269,5,891264267,1
725,276,4,876106243,1
262,386,3,879795512,1
571,47,3,883354818,1
347,460,3,881652888,1
771,88,4,880659970,1
863,1022,2,889289569,0
580,597,1,884126077,0
62,55,5,879373692,1
766,1126,4,891309767,1
194,501,3,879548319,1
655,1380,4,887425625,1
697,307,4,882621431,1
788,519,4,880868235,1
426,673,4,879442227,1
537,724,3,886031886,1
222,554,2,881060435,0
334,430,4,891546206,1
520,274,3,885170516,1
379,124,5,883156810,1
815,647,5,878694055,1
276,993,3,874787065,1
655,958,3,887428993,1
354,202,3,891307157,1
621,755,3,874965299,1
435,576,3,884133447,1
877,185,4,882678387,1
301,426,4,882076967,1
561,47,4,885809557,1
394,151,5,880886919,1
198,1169,4,884208834,1
777,523,4,875980235,1
13,764,2,882141997,0
224,470,4,888082742,1
85,663,5,879454437,1
269,515,4,891446132,1
416,25,4,876697243,1
940,310,3,884800966,1
496,318,4,876065693,1
271,1282,2,885847666,0
406,1153,2,882480836,0
104,50,5,888465972,1
389,234,4,879991081,1
148,496,3,877015066,1
5,401,5,875636308,1
556,318,5,882136252,1
666,318,5,880139180,1
650,173,5,891369520,1
485,307,3,891040967,1
184,729,3,889909840,1
286,44,3,877532173,1
293,467,4,888906263,1
585,1009,5,891285491,1
421,302,4,892241236,1
368,164,3,889783364,1
399,389,3,882345078,1
442,268,4,883388092,1
193,73,3,889127237,1
234,550,2,892334883,0
223,332,4,891548802,1
907,151,4,880159222,1
812,748,5,877625368,1
534,410,5,877807816,1
422,260,3,875129668,1
532,496,5,893119491,1
87,235,3,879877208,1
122,1267,4,879270769,1
727,616,2,883713348,0
269,241,1,891450405,0
261,359,5,890454351,1
653,862,2,880153378,0
642,71,5,886131547,1
717,240,2,884642868,0
251,109,4,886272547,1
908,515,4,879722463,1
385,254,1,879453094,0
265,258,4,875320024,1
934,794,4,891192849,1
334,1014,2,891545293,0
600,679,2,888451839,0
271,526,5,885849188,1
829,512,4,881698976,1
565,190,5,891037563,1
772,300,4,877533731,1
531,245,4,887049049,1
823,161,3,878438535,1
204,297,5,892514010,1
176,246,5,886047994,1
488,259,1,891293051,0
276,649,4,886483691,1
387,224,5,886480703,1
417,1000,4,879648403,1
619,562,3,885954341,1
806,952,2,882385578,0
386,273,3,877655028,1
76,325,2,878101114,0
63,257,3,875747342,1
860,715,4,885991198,1
436,506,5,887770485,1
344,181,3,884901047,1
644,294,4,889076095,1
889,8,3,880179757,1
757,227,4,888466652,1
682,467,3,888517364,1
633,958,3,877210979,1
222,217,3,881060062,1
148,71,5,877019251,1
524,605,1,884637566,0
543,367,4,876105366,1
425,7,3,878738290,1
761,278,4,876190370,1
605,371,5,879427369,1
883,273,4,892557850,1
189,214,1,893266326,0
650,391,2,891382877,0
707,473,4,880060820,1
690,53,2,881180005,0
512,1238,4,888578602,1
798,554,2,875638884,0
158,161,2,880134477,0
323,293,4,878739299,1
536,230,5,882359779,1
303,298,4,879544607,1
405,584,1,885548785,0
923,281,4,880387875,1
201,128,2,884111546,0
198,511,4,884208326,1
796,769,4,893218622,1
406,28,3,882461684,1
169,300,5,891268491,1
758,184,5,881974823,1
733,1226,3,879535968,1
725,9,4,876106243,1
188,635,2,875074667,0
885,393,3,885713680,1
269,173,1,891449429,0
246,941,1,884923547,0
508,216,5,883768886,1
496,222,3,876064290,1
561,164,2,885809626,0
751,131,5,889132966,1
227,129,5,879035387,1
119,168,5,874781351,1
151,655,4,879542645,1
299,170,5,889501190,1
619,651,5,885954053,1
118,475,5,875384793,1
488,776,4,891294298,1
727,265,4,883710326,1
404,348,3,883790400,1
535,205,3,879618464,1
728,742,4,879443321,1
385,919,4,879440158,1
833,429,3,875123506,1
246,550,3,884922740,1
758,20,4,881976574,1
65,735,4,879216769,1
907,628,5,880158986,1
622,206,1,882670899,0
18,480,4,880129595,1
484,699,4,891195773,1
871,690,3,888192315,1
75,190,5,884051948,1
391,474,5,877399171,1
733,1009,2,879536723,0
870,644,2,882123665,0
354,124,5,891216632,1
474,606,3,887924571,1
756,323,3,874832096,1
222,768,2,878185014,0
313,452,3,891029993,1
868,412,5,877112001,1
315,175,5,879799423,1
407,144,3,876338453,1
453,98,4,877554396,1
144,1013,1,888104446,0
889,56,5,880177857,1
207,98,4,875509887,1
798,391,3,875915855,1
72,69,4,880036579,1
128,591,4,879967879,1
82,125,3,877452380,1
85,269,3,891289966,1
506,44,4,874874850,1
682,686,4,888519725,1
653,205,1,880150126,0
492,482,3,879969720,1
94,813,5,891720786,1
181,325,2,878961814,0
796,8,5,892690059,1
514,898,2,885180893,0
139,676,4,879538275,1
521,151,3,884476240,1
725,288,3,876103725,1
83,161,4,887665549,1
417,809,3,880951251,1
308,144,3,887737956,1
851,1376,2,875730895,0
691,170,5,875543395,1
811,678,5,886377686,1
592,952,4,882608699,1
268,1079,3,875742916,1
916,581,4,880845543,1
897,501,5,879991566,1
639,549,2,891239427,0
527,475,3,879455847,1
6,169,4,883600943,1
782,1652,1,891500230,0
727,597,3,883709641,1
276,153,4,874791667,1
177,878,1,882142141,0
222,468,2,881060412,0
584,249,4,885774551,1
619,187,5,885953992,1
357,819,4,878951653,1
755,340,1,882569732,0
101,472,3,877136711,1
339,64,5,891033629,1
892,202,4,886608135,1
312,516,3,891699626,1
361,59,4,879440652,1
935,100,3,884472110,1
330,213,5,876546752,1
312,531,5,891698254,1
875,1422,3,876465274,1
504,300,4,887831274,1
347,96,4,881653775,1
164,276,3,889401771,1
838,718,5,887064051,1
887,431,3,881379685,1
83,508,2,887665655,0
206,873,3,888179833,1
476,1180,3,883365336,1
758,474,5,881976089,1
227,748,1,879035387,0
899,188,2,884121720,0
70,507,4,884066886,1
253,56,3,891628229,1
548,546,4,891415815,1
311,399,4,884366269,1
207,196,4,880911845,1
592,264,2,882607528,0
569,121,3,879794699,1
420,302,4,891356790,1
712,395,4,874957005,1
484,423,5,891195746,1
490,237,1,875427993,0
606,132,5,880923925,1
416,8,5,893212484,1
805,151,5,881705810,1
535,923,4,879617531,1
217,568,4,889069782,1
796,414,3,892663044,1
551,258,4,892775584,1
868,762,4,877109535,1
590,287,4,879439645,1
16,288,3,877717078,1
5,145,1,875720830,0
655,918,2,892436609,0
450,651,5,882376658,1
280,230,3,891702153,1
343,1117,3,876403563,1
474,618,4,887927457,1
405,1334,1,885549789,0
466,899,5,890284231,1
561,159,1,885809356,0
200,840,4,876042525,1
846,172,4,883949834,1
119,31,5,874781779,1
18,211,5,880131358,1
300,409,4,875650329,1
666,48,4,880139180,1
807,699,4,892528515,1
805,153,4,881704063,1
343,10,4,876403009,1
213,286,3,878870598,1
189,14,5,893263994,1
420,86,5,891357021,1
279,374,1,888806649,0
269,50,3,891448926,1
34,245,4,888602923,1
94,194,4,885870284,1
393,951,3,889728531,1
892,81,3,886608473,1
790,184,3,885156958,1
545,472,5,879899266,1
169,684,5,891359354,1
634,717,4,875729794,1
243,509,4,879988369,1
655,709,3,888475039,1
795,182,4,881530041,1
406,220,3,879540388,1
618,131,4,891307343,1
6,13,2,883599400,0
425,307,4,890346411,1
52,527,5,882922927,1
609,878,1,886895827,0
707,923,5,886286092,1
489,984,5,891362904,1
313,494,3,891016193,1
224,26,3,888104153,1
531,327,3,887048718,1
185,423,5,883524428,1
778,568,3,890726190,1
518,13,4,876823266,1
276,411,4,874786807,1
18,14,5,880130431,1
387,333,3,886479484,1
373,709,5,877105451,1
605,174,3,879424743,1
554,1041,3,876369560,1
696,906,3,886403769,1
907,117,5,880159172,1
868,100,5,877103935,1
526,754,2,885681886,0
931,344,4,891035917,1
360,271,2,880354839,0
825,321,3,886697076,1
381,1401,4,892697013,1
92,926,3,875640542,1
423,754,4,891394832,1
503,45,5,880383064,1
660,163,2,891199992,0
78,327,1,879633495,0
53,281,4,879443288,1
535,134,5,879619144,1
393,367,3,889730187,1
542,28,4,886533452,1
45,756,2,881015244,0
192,257,4,881367592,1
279,578,4,879572694,1
669,222,3,892549434,1
127,243,5,884364764,1
716,511,5,879795542,1
697,252,1,882621940,0
589,259,5,883352631,1
164,825,4,889402203,1
650,507,4,891371153,1
188,153,5,875075062,1
840,484,5,891204295,1
804,25,4,879442490,1
894,326,3,879896168,1
401,762,2,891032662,0
286,955,5,877533914,1
896,154,3,887159212,1
405,41,1,885547735,0
932,441,2,891252504,0
714,281,3,892777651,1
64,356,3,889740154,1
506,747,2,874874629,0
90,703,3,891384997,1
343,729,3,876407291,1
269,195,3,891449099,1
521,249,4,884476257,1
262,122,2,879791537,0
517,328,3,892660034,1
60,1124,4,883326652,1
936,508,3,886832282,1
551,187,5,892776450,1
908,147,2,879722932,0
580,687,3,884124583,1
238,118,3,883576509,1
416,83,5,893213444,1
915,333,3,891031450,1
280,1,4,891700426,1
249,258,5,879571438,1
554,125,3,876550913,1
62,1136,3,879375977,1
870,550,3,879714310,1
588,207,2,890025076,0
878,530,5,880872619,1
313,565,1,891030027,0
280,274,5,891701188,1
892,641,5,886607845,1
857,898,5,883432141,1
20,243,4,879667799,1
305,679,3,886324792,1
750,338,3,879445961,1
311,326,2,884364047,0
556,319,3,882135437,1
487,932,3,883444941,1
601,141,4,876350443,1
796,389,4,893219092,1
627,679,3,879531429,1
892,473,3,886611023,1
3,327,4,889237455,1
425,324,3,878737657,1
11,125,4,891903108,1
613,89,5,891227237,1
457,386,3,882549133,1
426,289,2,879441754,0
697,237,5,882622414,1
286,1194,4,877533640,1
321,483,5,879439658,1
541,118,4,883871670,1
925,56,3,884717963,1
681,288,1,885409810,0
643,1098,4,891447696,1
43,186,3,875981335,1
118,223,5,875385386,1
650,402,3,891383272,1
881,234,3,876537870,1
588,559,5,890025951,1
221,809,3,875247775,1
709,318,5,879846210,1
532,186,4,891910189,1
429,1136,4,882386532,1
650,133,4,891381546,1
805,21,2,881705055,0
495,84,3,888633011,1
878,393,3,880870487,1
346,259,2,886273426,0
611,299,1,891636223,0
559,22,1,891034003,0
530,443,4,883790943,1
688,341,5,884153606,1
264,742,2,886122578,0
665,71,4,884293933,1
97,432,4,884238997,1
472,678,4,883904118,1
298,1346,3,884126061,1
659,64,4,891384152,1
514,648,3,886189869,1
22,451,4,878887062,1
889,318,4,880180265,1
128,423,4,879967966,1
58,425,5,884304979,1
598,292,4,886710735,1
561,1478,3,885809626,1
592,289,4,882607606,1
279,1247,2,875659924,0
650,482,3,891385775,1
227,322,3,881518461,1
560,109,3,879976651,1
405,27,1,885546487,0
333,127,4,891045496,1
416,470,4,878880154,1
618,959,4,891309756,1
95,67,2,879198109,0
76,286,5,875027206,1
230,154,4,880485159,1
301,80,3,882078883,1
291,420,4,875086991,1
533,1142,4,888347670,1
912,246,2,875967072,0
327,455,2,887819316,0
883,1045,5,891717462,1
868,201,2,877104264,0
508,163,3,883768862,1
352,216,4,884290390,1
798,473,2,875296109,0
452,163,4,886151027,1
606,124,3,878143246,1
170,678,4,886623680,1
206,242,3,888180049,1
1,260,1,875071713,0
514,1035,3,875463595,1
640,802,3,874778756,1
532,9,5,893119438,1
293,616,3,888907753,1
883,511,4,891717419,1
682,472,3,888522699,1
716,486,5,879795121,1
619,298,5,885953778,1
273,315,4,891292846,1
286,588,5,877532131,1
122,570,3,879270849,1
913,184,3,880826706,1
85,86,4,879454189,1
13,848,5,882140001,1
168,255,1,884287560,0
334,224,2,891545020,0
892,633,4,886609551,1
435,284,2,884132898,0
94,24,4,885873423,1
653,381,2,880606620,0
450,1107,4,887138957,1
537,59,3,886031178,1
576,276,3,887080905,1
939,476,5,880261974,1
531,457,1,887049341,0
723,169,4,880498938,1
569,826,3,879794660,1
210,404,5,887736739,1
629,326,3,880116103,1
828,1196,2,891036492,0
790,52,4,885156934,1
184,584,3,889909889,1
454,76,1,888266433,0
201,956,4,884140522,1
693,357,5,875482169,1
833,384,3,875134724,1
880,423,5,880175690,1
807,95,4,892529185,1
624,326,3,891961210,1
521,423,3,884478792,1
237,286,3,879376220,1
458,526,5,886396241,1
41,191,4,890687473,1
707,97,4,886285876,1
630,11,5,885668028,1
648,676,2,882211384,0
450,392,4,887660762,1
19,435,5,885412840,1
51,210,4,883498844,1
159,866,5,880557539,1
263,215,4,891298273,1
791,286,3,879447907,1
326,202,4,879875724,1
521,89,3,885253266,1
758,170,5,881976233,1
95,736,4,888954170,1
610,483,5,888702859,1
507,252,5,889966054,1
64,655,4,889739243,1
21,573,2,874951898,0
692,1012,1,876953553,0
251,185,5,886271884,1
222,50,4,877563194,1
551,291,4,892778337,1
366,443,5,888857866,1
846,187,4,883947911,1
843,578,3,879448604,1
388,219,5,886441083,1
875,421,4,876465335,1
202,1,3,879727059,1
561,22,3,885809223,1
178,472,4,882824194,1
305,88,2,886323966,0
18,463,4,880131143,1
533,94,4,879192184,1
697,286,4,882621486,1
697,1,5,882622481,1
673,292,4,888787376,1
518,1047,4,876823266,1
216,402,2,881432430,0
14,173,4,879119579,1
189,1403,4,893265921,1
825,245,5,882109193,1
301,191,3,882075672,1
323,876,2,878738949,0
751,497,4,889134393,1
311,86,5,884365252,1
433,269,5,880585068,1
543,471,3,875657863,1
731,216,5,886184682,1
708,676,3,892719172,1
207,1102,3,880839891,1
932,495,5,891251105,1
727,12,5,883710598,1
892,227,4,886609520,1
867,270,5,880077780,1
291,416,4,875087100,1
188,265,5,875071520,1
307,168,5,879283798,1
515,259,3,887659123,1
445,1012,1,891199843,0
871,275,3,888193384,1
607,86,4,883880079,1
757,230,4,888466614,1
275,196,3,880314969,1
615,462,4,879447990,1
460,275,3,882912261,1
387,845,4,886484336,1
151,14,5,879524325,1
828,24,4,891035864,1
207,591,3,876018608,1
214,171,4,891544323,1
717,24,2,884642297,0
10,654,5,877886597,1
553,631,5,879948695,1
648,505,4,884796652,1
844,919,3,877381534,1
918,856,4,891988491,1
455,744,3,879109881,1
884,322,3,876857745,1
933,385,3,874939207,1
850,568,5,883194768,1
253,333,2,891628883,0
135,1217,2,879857956,0
578,1098,2,890939753,0
468,428,4,875291403,1
243,582,5,879989217,1
730,873,2,880310035,0
207,832,3,877878424,1
693,566,2,875483473,0
894,7,4,880993632,1
150,319,4,878746174,1
90,954,4,891385522,1
246,29,1,884922740,0
71,222,3,877319375,1
451,748,4,879012550,1
91,174,5,891439090,1
293,461,2,888905519,0
585,86,5,891284016,1
609,314,1,886895941,0
634,126,3,875729106,1
940,89,4,885921828,1
279,1205,3,888461244,1
588,1,4,890015684,1
467,248,3,879532651,1
279,833,4,875297410,1
506,560,3,874874458,1
279,489,2,888430298,0
517,229,3,892660034,1
840,8,5,891208958,1
802,266,3,875984938,1
375,39,3,886622024,1
536,1050,5,882360124,1
487,620,3,883445168,1
655,975,3,887426446,1
221,258,1,875247297,0
678,100,5,879544750,1
318,750,4,884469971,1
606,103,3,880923349,1
844,946,3,877388107,1
269,1165,1,891446904,0
560,358,3,879975358,1
62,712,4,879376178,1
294,250,5,877819459,1
921,815,5,879379942,1
16,28,5,877727122,1
606,3,5,880922084,1
805,141,2,881705843,0
188,88,4,875075300,1
485,311,3,891040423,1
659,82,4,891384499,1
551,215,4,892778035,1
655,805,2,888474327,0
94,232,3,891721584,1
825,1254,1,880756678,0
16,51,4,877726390,1
934,99,3,891194379,1
846,507,3,883947861,1
474,31,4,887926573,1
425,39,4,878738335,1
327,425,3,887822681,1
328,186,4,886037065,1
334,13,3,891545089,1
345,126,5,884991105,1
417,20,2,880949408,0
270,778,5,876955711,1
67,25,4,875379420,1
790,376,2,885157533,0
405,777,1,885548275,0
276,323,3,874786392,1
102,4,2,888801522,0
870,579,2,879902161,0
346,68,3,874951062,1
26,237,3,891351590,1
192,269,3,881366436,1
929,204,4,879640126,1
784,877,4,891387622,1
943,566,4,888639886,1
125,300,5,892835836,1
393,215,4,887745912,1
644,823,4,889076997,1
922,265,5,891447777,1
116,887,3,881246591,1
391,203,4,877399423,1
865,91,3,880235059,1
773,288,2,888538199,0
357,294,4,878951101,1
651,515,5,879348966,1
181,1087,1,878962496,0
863,682,3,889289491,1
586,51,4,884066336,1
354,221,4,891216788,1
594,245,3,874780909,1
10,502,4,877889261,1
868,434,3,877107056,1
385,489,5,884631784,1
938,864,4,891356827,1
244,290,3,880604616,1
864,393,3,888889129,1
379,270,3,888646058,1
543,233,4,877545716,1
94,225,3,891722646,1
8,181,4,879362183,1
44,496,4,878348885,1
243,286,4,879986908,1
60,218,4,883327538,1
478,218,3,889396731,1
311,1479,3,884365824,1
890,660,2,882917026,0
62,182,5,879375169,1
151,186,4,879524222,1
301,151,2,882074776,0
632,184,5,879458277,1
485,286,2,891040897,0
246,17,2,884922658,0
456,33,4,881374086,1
672,281,3,879788819,1
577,38,2,880475453,0
655,657,3,891585504,1
276,455,4,874786713,1
590,282,2,879439374,0
344,98,4,884901180,1
843,225,2,879449256,0
608,168,1,880403810,0
393,181,4,887743141,1
854,25,3,882813219,1
551,628,5,892783177,1
407,158,2,876342927,0
666,831,2,880313841,0
778,230,2,890804025,0
435,183,5,884132619,1
137,222,5,881432908,1
800,275,4,887646203,1
795,191,4,883249962,1
669,527,3,891517185,1
435,399,3,884133253,1
836,523,5,885754150,1
705,222,5,883427318,1
158,651,5,880134296,1
880,252,2,880167551,0
889,33,5,880180817,1
770,331,3,875971703,1
802,674,2,875985768,0
943,94,4,888639929,1
244,655,5,880605766,1
670,606,4,877975391,1
13,481,3,882140038,1
504,1442,3,887911444,1
592,1514,5,882608625,1
883,279,3,891717356,1
394,226,2,880888850,0
858,331,3,880932343,1
523,508,3,883703495,1
145,890,2,885557505,0
232,630,3,888550060,1
592,458,3,882608107,1
201,195,3,884111397,1
11,241,4,891906389,1
804,212,3,879445933,1
721,333,3,877137358,1
737,160,4,884314881,1
344,276,4,889814194,1
426,607,4,879444734,1
381,640,5,892696168,1
158,235,1,880132794,0
194,172,3,879521474,1
906,125,4,879435365,1
21,834,1,874951293,0
51,692,3,883498685,1
693,507,4,875484837,1
738,930,3,875351956,1
269,15,2,891446348,0
270,88,5,876955711,1
42,411,4,881106317,1
790,117,5,884461283,1
234,9,3,891227689,1
860,49,2,885991316,0
349,823,4,879466156,1
41,56,4,890687472,1
711,161,4,879994495,1
535,498,4,879619224,1
634,979,3,875729710,1
98,938,3,880498624,1
11,79,4,891905783,1
770,298,4,875971902,1
805,217,2,881695293,0
747,842,5,888640916,1
220,288,5,881197887,1
537,792,3,886030805,1
484,94,4,891195856,1
798,81,3,876177211,1
690,226,3,881179969,1
805,8,3,881704063,1
318,1048,4,884495001,1
447,9,2,878854195,0
110,188,4,886988574,1
173,303,5,877556864,1
508,154,5,883767704,1
77,222,4,884732873,1
158,187,5,880134332,1
642,1179,3,885606048,1
934,1311,1,891195713,0
336,94,3,877756890,1
481,430,4,885829196,1
766,230,3,891310444,1
823,229,3,878439211,1
60,215,4,883327566,1
653,395,1,880153674,0
643,87,5,891447663,1
308,22,4,887737647,1
922,455,4,891450688,1
328,231,2,885048762,0
332,831,3,887938760,1
344,208,5,884901290,1
684,216,3,878761717,1
506,792,2,874876598,0
662,1380,2,880570952,0
215,56,5,891436543,1
268,1002,1,875743216,0
189,178,5,893265191,1
49,1,2,888068651,0
308,133,3,887738225,1
406,135,5,879445684,1
705,862,1,883427875,0
439,301,3,882892424,1
334,485,3,891548224,1
60,144,4,883325944,1
776,441,2,892920403,0
62,180,4,879373984,1
311,796,3,884365889,1
697,879,4,882621486,1
363,179,4,891496373,1
13,264,4,882140848,1
481,252,4,885828016,1
901,728,4,877132632,1
655,699,2,887650593,0
158,188,4,880134332,1
130,769,3,880396541,1
592,248,4,882608279,1
326,671,3,879876327,1
805,88,2,881696876,0
311,715,2,884365746,0
314,70,1,877890531,0
325,1523,4,891478504,1
930,153,2,879535685,0
637,546,1,882905182,0
279,231,2,879573060,0
913,408,5,880758348,1
650,182,3,891385775,1
22,449,1,878888145,0
624,1048,4,879793223,1
272,194,5,879455043,1
498,652,5,881961182,1
653,628,4,878866413,1
256,227,4,882164603,1
194,28,5,879522324,1
387,697,1,886483906,0
184,25,4,889908068,1
504,934,4,887832170,1
111,333,4,891680028,1
758,566,4,881977488,1
407,1,4,876338278,1
125,201,3,879455019,1
381,660,2,892696426,0
134,879,4,891732393,1
44,176,5,883613372,1
814,5,3,885411030,1
615,475,4,879447919,1
235,338,1,889654821,0
308,477,4,887739257,1
40,328,3,889041595,1
568,185,4,877907834,1
751,578,4,889298174,1
70,338,2,884065248,0
83,265,5,880308186,1
427,1265,5,879701253,1
328,44,3,885047864,1
350,193,4,882347653,1
612,322,3,875324294,1
174,244,4,886433881,1
339,654,5,891032150,1
437,697,4,880140978,1
470,257,4,879178568,1
141,409,5,884585274,1
94,222,3,891721258,1
128,223,5,879966839,1
86,319,3,879569555,1
223,289,1,891549017,0
276,214,5,874787353,1
152,716,5,884019001,1
90,86,5,891383626,1
919,292,3,875288253,1
312,71,4,891699599,1
293,445,4,888906315,1
532,592,3,874791850,1
834,286,4,890860566,1
207,526,4,875509507,1
711,86,5,886030557,1
786,703,3,882843190,1
38,411,3,892433290,1
394,232,4,880889374,1
711,1168,4,879995753,1
883,212,5,891695570,1
199,243,1,883782636,0
90,547,3,891385899,1
336,1054,1,877754876,0
497,1240,5,879310070,1
601,1073,2,876350230,0
883,603,4,891755017,1
201,441,1,884112537,0
904,1074,4,879735710,1
119,595,3,874781067,1
326,187,1,879875243,0
670,8,4,877975594,1
932,197,5,891249649,1
3,324,2,889237247,0
269,427,5,891447960,1
705,121,5,883427479,1
360,1,3,880354315,1
296,23,5,884197235,1
96,478,2,884403123,0
365,1137,5,891303950,1
149,272,3,883512591,1
373,110,3,877104086,1
942,97,5,891283239,1
